QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I23,NOME_CURSO,QE_I25,QE_I14
6,3,3,2,4,6,6,6,6,6,6,5,3,4,6,6,6,4,4,3,4,3,3,6,3,3,3,3,4,5,6,4,5,5,6,4,5,6,2,6,6,6,B,Ciências Biológicas (Licenciatura),H,A
5,6,3,6,5,6,6,6,6,4,6,7,5,4,3,3,6,5,6,5,5,5,5,6,6,4,5,1,5,4,5,4,5,6,6,5,5,5,5,4,6,6,A,Ciências Biológicas (Licenciatura),H,A
6,6,5,5,5,5,5,5,6,6,5,5,6,5,5,6,4,4,5,4,6,5,5,6,6,5,5,4,5,5,6,6,5,6,6,6,6,6,5,6,5,4,C,Ciências Biológicas (Licenciatura),C,A
5,6,5,5,6,6,6,4,6,5,5,5,4,3,5,5,6,6,6,4,4,1,5,6,5,3,8,1,4,4,5,1,6,6,6,3,3,6,8,6,6,6,B,Ciências Biológicas (Licenciatura),H,A
6,5,4,3,4,4,5,6,3,4,4,5,6,6,6,6,7,7,6,7,5,3,6,5,4,7,7,1,5,5,5,6,7,6,6,4,6,5,1,4,4,6,B,Ciências Biológicas (Licenciatura),E,A
6,5,4,5,6,6,6,6,5,5,6,5,6,6,6,6,5,5,5,6,6,5,6,5,7,1,1,5,3,5,4,6,6,6,6,5,6,4,5,5,6,6,A,Ciências Biológicas (Licenciatura),H,A
6,5,5,5,6,6,6,6,6,6,5,6,5,6,6,6,5,4,4,6,5,5,6,6,6,1,1,5,5,5,6,5,5,4,6,6,6,6,4,6,5,5,D,Ciências Biológicas (Licenciatura),A,A
6,6,6,5,6,5,6,6,6,6,6,5,5,6,6,6,6,6,6,7,6,5,6,6,6,7,7,6,6,5,6,6,6,4,6,4,5,5,7,6,6,6,C,Ciências Biológicas (Licenciatura),E,A
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,6,6,6,6,6,6,6,5,6,6,7,6,6,6,B,Ciências Biológicas (Licenciatura),A,A
6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,5,5,6,6,6,7,7,5,6,6,6,6,6,6,6,5,6,6,7,6,6,6,C,Ciências Biológicas (Licenciatura),A,A
6,6,6,4,6,5,4,6,4,5,5,6,5,4,6,5,6,6,6,5,6,5,5,6,5,7,7,7,5,6,6,6,6,6,6,5,6,6,5,6,4,6,B,Ciências Biológicas (Licenciatura),E,A
6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,C,Ciências Biológicas (Licenciatura),E,A
6,5,6,5,4,6,6,7,6,6,6,5,5,4,6,6,6,6,6,5,6,4,5,6,6,6,7,5,4,5,4,5,6,6,6,5,5,6,5,6,6,6,B,Ciências Biológicas (Licenciatura),E,E
5,5,5,5,5,4,6,5,6,6,4,5,5,4,6,5,3,3,5,4,5,5,5,5,5,3,1,3,5,4,5,4,5,6,6,4,4,5,7,5,4,6,D,Ciências Biológicas (Licenciatura),E,A
4,4,5,5,5,5,4,4,5,4,5,4,4,4,4,5,5,5,6,4,5,4,5,4,7,5,7,7,4,4,4,5,5,4,4,4,4,5,7,4,5,5,B,Matemática (Licenciatura),H,A
5,3,2,1,1,2,4,4,5,3,3,2,2,5,1,1,2,3,1,3,2,3,2,2,1,6,7,2,3,1,4,1,1,4,1,1,2,1,1,2,2,5,B,Matemática (Licenciatura),E,A
4,3,4,4,3,3,4,3,4,4,3,3,4,2,3,4,5,7,5,7,3,3,5,5,5,7,7,7,5,3,3,4,5,5,6,4,7,4,7,5,5,6,B,Matemática (Licenciatura),E,A
5,5,6,5,6,6,6,6,6,6,4,5,4,4,4,5,4,4,5,4,4,3,5,6,6,3,3,4,5,4,5,5,5,5,6,6,5,5,4,5,5,6,C,Matemática (Licenciatura),E,A
6,5,6,6,6,6,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,5,6,6,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,D,Matemática (Licenciatura),A,A
6,6,6,6,5,4,5,5,5,5,5,5,5,3,4,5,4,4,5,3,4,4,5,6,6,7,7,4,5,4,4,4,5,4,6,5,5,5,7,5,5,6,E,Matemática (Licenciatura),E,A
2,3,5,4,6,6,6,2,6,6,5,4,6,2,3,6,5,3,6,2,6,6,6,6,6,5,5,5,5,5,6,6,4,5,6,5,5,5,5,5,4,6,E,Matemática (Licenciatura),H,A
5,5,5,5,4,6,5,5,5,5,5,5,5,4,5,5,6,4,6,4,5,5,4,5,5,7,7,6,5,3,5,4,6,6,6,5,5,5,6,5,4,6,C,Matemática (Licenciatura),A,A
6,6,5,6,5,5,6,6,5,6,6,5,5,5,6,6,5,5,6,5,6,5,5,5,6,3,3,5,5,5,6,6,5,5,5,5,5,6,5,6,5,5,C,Matemática (Licenciatura),E,A
5,5,5,5,5,5,6,4,5,6,5,6,5,7,5,5,5,5,7,7,5,5,5,5,8,7,7,7,5,5,6,5,5,5,5,5,5,5,4,5,5,6,E,Matemática (Licenciatura),H,A
5,7,4,5,5,6,5,5,5,5,6,5,5,7,5,5,6,5,6,7,4,5,5,6,7,7,7,5,5,6,6,5,6,6,5,5,5,6,7,5,5,6,C,Matemática (Licenciatura),A,A
6,6,6,6,6,6,6,6,6,6,6,4,5,2,6,6,6,6,6,6,6,6,6,6,7,7,7,4,6,4,6,6,6,6,6,6,6,4,7,7,7,6,E,Química (Licenciatura),C,A
6,3,6,6,5,3,5,6,5,6,6,6,6,5,6,6,6,6,6,5,6,6,5,6,6,6,5,5,6,6,6,6,6,6,6,5,5,6,7,6,6,6,B,Química (Licenciatura),E,A
4,3,2,3,3,4,4,3,3,4,3,3,4,3,2,3,5,5,5,7,3,3,4,4,8,7,7,7,4,4,4,4,4,4,4,3,3,4,7,4,4,3,D,Química (Licenciatura),H,A
6,5,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,4,6,4,6,3,5,6,3,4,3,6,6,6,6,6,C,Química (Licenciatura),H,A
6,5,6,6,6,6,5,4,6,5,5,4,5,4,4,6,6,5,6,4,4,3,4,6,7,2,2,3,5,4,6,6,6,5,6,6,6,6,4,6,5,6,E,Química (Licenciatura),A,A
6,6,6,6,6,6,6,5,5,6,4,5,6,3,6,5,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,4,C,Química (Licenciatura),E,A
6,6,4,6,6,5,4,4,4,4,4,4,5,4,4,6,5,5,5,3,4,4,4,5,5,1,1,2,4,4,5,5,3,5,3,2,3,3,4,3,4,4,C,Química (Licenciatura),H,A
4,4,6,4,4,5,4,4,5,5,4,5,5,4,4,6,4,3,4,4,4,3,4,5,4,3,3,5,5,4,4,4,5,5,5,4,3,4,3,4,4,5,D,Química (Licenciatura),G,A
6,6,5,5,6,5,6,5,5,5,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,B,Química (Licenciatura),H,A
6,6,6,6,6,7,6,6,6,6,6,6,6,2,6,6,6,6,6,7,6,6,6,6,7,6,6,8,5,6,6,4,5,5,6,6,3,5,8,4,3,3,C,Química (Licenciatura),H,A
6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,2,4,3,3,6,6,6,3,5,6,6,6,5,5,4,6,3,5,5,1,6,6,6,D,Química (Licenciatura),E,A
4,4,5,6,6,3,6,6,6,6,4,3,7,1,6,6,4,4,4,2,4,4,4,7,8,8,8,1,1,5,3,4,6,6,6,6,6,6,6,6,6,6,C,Química (Licenciatura),E,A
6,6,5,6,6,6,6,6,6,6,6,5,6,4,6,6,6,6,5,5,6,6,6,6,6,1,1,2,5,6,6,6,6,6,6,6,6,6,7,6,6,6,E,Química (Licenciatura),H,A
6,4,6,6,3,6,4,6,5,6,5,5,4,6,4,6,6,6,6,6,5,5,5,6,6,1,1,2,4,3,4,6,4,5,4,3,4,4,5,4,6,6,C,Química (Licenciatura),B,A
6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,D,Química (Licenciatura),E,A
6,6,5,6,6,5,6,5,6,6,5,5,5,5,5,6,6,6,6,7,5,3,5,6,6,7,7,8,5,5,5,6,5,6,6,4,5,5,7,6,6,5,B,Química (Licenciatura),H,A
6,4,4,5,4,5,6,6,6,5,5,5,5,3,5,6,6,6,6,5,5,5,6,6,6,6,6,5,4,6,6,6,6,6,6,6,6,6,2,5,6,5,C,Química (Licenciatura),E,A
6,6,6,6,6,6,6,6,6,6,6,6,6,1,5,6,6,6,6,7,6,5,6,6,6,7,7,3,6,6,6,5,3,6,6,6,6,6,8,6,6,6,D,Química (Licenciatura),C,A
5,5,6,6,5,4,4,3,6,4,5,3,5,4,4,5,4,3,4,7,4,2,3,3,2,7,7,5,2,4,4,1,5,5,6,3,3,4,4,3,4,4,D,Química (Licenciatura),H,F
6,6,6,6,6,5,5,6,6,5,6,5,6,5,6,5,6,6,5,5,5,5,5,5,6,4,4,5,5,6,7,6,5,5,6,6,6,5,5,6,6,6,D,Química (Licenciatura),A,A
5,3,3,3,4,6,4,5,5,3,5,5,5,7,2,5,5,6,6,7,4,5,3,5,6,7,7,7,5,5,5,5,4,5,6,2,4,5,1,3,4,6,E,Química (Licenciatura),H,A
5,6,6,6,6,1,4,6,4,4,5,4,4,1,6,6,5,6,6,1,4,4,6,1,6,1,1,1,4,4,6,6,6,4,6,5,6,6,4,3,5,6,D,Química (Licenciatura),G,A
4,3,3,3,3,6,5,2,5,5,5,4,4,4,3,5,5,5,5,3,5,5,4,2,2,2,2,4,4,4,5,4,3,5,5,3,5,5,5,6,6,5,D,Química (Licenciatura),H,A
4,6,4,6,5,4,4,6,6,6,5,5,3,5,5,4,6,2,3,5,6,6,2,2,2,1,1,1,3,4,6,3,6,5,6,6,6,3,1,3,4,5,B,Química (Licenciatura),H,A
6,6,6,6,5,6,6,6,6,6,6,6,6,6,5,6,6,6,6,7,6,6,6,6,6,7,7,5,6,6,6,6,6,6,6,6,6,6,5,6,6,6,D,Química (Licenciatura),E,A
6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,7,6,5,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,C,Física (Licenciatura),H,A
6,5,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,5,5,6,6,6,4,4,6,6,6,6,6,6,6,4,6,6,6,5,5,6,3,E,Física (Licenciatura),H,A
6,6,5,6,6,6,5,6,6,6,6,5,5,6,6,6,6,6,6,4,6,5,4,6,6,3,3,5,5,6,6,5,6,6,6,5,5,6,6,5,5,6,E,Física (Licenciatura),E,A
5,5,6,6,6,6,5,5,6,4,5,6,6,4,6,6,5,6,6,6,5,6,6,6,6,8,8,3,5,4,5,4,6,4,4,4,6,6,1,4,6,5,B,Física (Licenciatura),A,A
6,6,6,5,6,6,5,5,5,5,6,5,6,5,6,6,6,6,5,5,6,5,6,6,6,1,1,3,6,6,6,5,6,5,6,6,6,6,2,6,6,6,C,Física (Licenciatura),A,A
5,6,6,6,6,6,6,5,6,6,5,5,6,4,6,6,5,6,6,5,5,5,6,6,6,3,2,4,6,6,6,6,4,4,6,5,6,5,7,6,6,6,C,Física (Licenciatura),H,A
5,5,6,6,6,6,6,6,5,6,6,5,5,6,6,6,5,6,6,4,4,5,5,6,5,7,7,4,6,6,6,6,4,5,6,6,6,6,6,6,6,6,B,Física (Licenciatura),E,A
4,5,6,5,6,4,5,6,6,5,5,4,5,5,6,5,5,5,5,4,5,5,5,5,5,4,4,4,5,4,6,5,6,6,6,5,5,5,3,5,5,5,C,Física (Licenciatura),E,A
6,6,6,5,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,5,6,5,5,2,4,6,7,6,6,6,D,Física (Licenciatura),H,A
6,5,5,5,6,5,6,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,5,6,6,6,6,6,6,6,6,1,6,6,6,E,Física (Licenciatura),H,A
4,5,5,4,5,6,4,4,5,4,5,5,5,3,6,5,4,4,5,7,5,5,5,4,8,7,7,4,5,4,6,5,5,5,5,4,4,6,4,5,5,6,C,Física (Licenciatura),E,A
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,D,Física (Licenciatura),E,A
3,2,4,5,3,3,5,4,5,5,6,4,4,3,7,3,4,5,5,7,5,3,4,6,8,7,7,7,5,3,6,6,4,2,3,2,5,3,7,5,4,4,B,Física (Licenciatura),G,A
1,6,6,6,6,6,6,6,6,6,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,B,Física (Licenciatura),E,A
4,5,5,4,4,4,5,4,4,5,5,4,5,4,6,5,6,6,6,5,4,4,5,3,7,2,2,5,5,5,6,4,6,4,6,4,5,4,7,4,5,5,C,Física (Licenciatura),H,A
6,6,6,5,6,5,6,6,6,6,5,5,5,5,6,6,6,6,5,7,5,4,5,5,6,7,7,7,5,5,6,5,7,7,5,5,5,6,6,6,5,4,C,Engenharia Ambiental,E,A
7,3,2,1,4,6,6,6,5,3,4,2,2,1,5,5,6,6,4,3,2,1,3,4,8,4,4,1,4,5,2,2,3,6,5,3,3,3,3,3,3,5,B,Engenharia Ambiental,B,A
5,6,6,4,6,6,6,6,6,5,5,5,5,7,5,5,6,5,5,7,5,5,5,7,7,7,7,5,5,6,6,5,5,6,6,6,6,5,7,6,1,6,C,Engenharia Ambiental,A,A
6,5,4,4,5,6,6,6,6,5,5,4,4,3,6,6,6,6,6,4,4,4,5,5,8,4,4,4,5,6,6,6,6,5,6,4,4,5,4,5,3,4,C,Engenharia Ambiental,H,A
5,5,4,5,5,6,6,6,5,5,5,4,5,4,5,5,5,6,5,4,4,3,4,7,7,3,3,3,4,5,5,6,5,5,6,5,5,4,5,4,3,5,D,Engenharia Ambiental,H,A
6,6,6,6,6,6,6,6,6,6,6,4,6,3,6,6,6,6,6,6,5,2,3,4,6,8,2,2,6,6,5,5,6,6,6,4,3,6,7,6,3,6,D,Engenharia Ambiental,C,A
4,4,4,3,4,4,4,3,3,3,4,3,4,2,4,3,1,1,1,1,2,1,3,3,4,1,1,4,4,4,3,3,4,4,2,2,2,4,1,4,1,1,C,Engenharia Ambiental,B,A
3,8,3,2,3,5,5,5,5,5,4,4,5,4,6,6,6,6,4,4,4,2,4,7,7,3,3,5,6,4,4,5,6,6,6,5,5,5,3,5,3,6,E,Engenharia Ambiental,H,A
5,3,5,1,6,6,6,6,6,5,5,4,5,4,1,5,3,1,1,1,1,3,3,5,6,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,D,Engenharia Ambiental,A,A
5,5,4,6,5,5,6,6,5,6,4,5,4,3,5,5,5,4,4,3,4,2,5,7,7,7,2,1,5,6,5,6,6,6,4,2,2,4,1,5,1,2,D,Engenharia Ambiental,C,A
5,5,5,5,4,3,3,5,4,4,4,4,4,2,5,4,4,3,4,7,3,3,3,7,7,3,3,4,5,6,5,4,5,5,5,5,4,5,7,4,3,5,B,Engenharia Ambiental,B,A
6,5,5,6,5,6,6,6,5,6,5,5,5,5,5,6,6,6,6,6,5,4,6,7,7,5,4,5,5,6,6,6,6,6,6,6,5,5,6,5,4,6,D,Engenharia Ambiental,E,A
5,5,3,3,6,5,6,6,6,6,5,5,5,4,6,6,3,4,5,7,3,3,4,8,8,1,2,1,6,5,5,6,6,5,6,3,3,5,3,5,1,5,D,Engenharia Ambiental,D,A
6,6,5,5,6,6,6,6,6,6,5,5,5,5,3,4,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,5,5,5,5,5,5,5,B,Engenharia Ambiental,E,A
5,5,4,3,6,6,6,6,6,6,5,4,6,5,5,6,4,3,4,4,3,3,3,7,7,3,1,6,4,3,5,3,5,5,6,2,4,6,4,5,3,4,E,Engenharia Ambiental,C,A
6,6,5,4,5,5,6,6,5,5,6,5,5,5,5,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,B,Engenharia Ambiental,H,A
6,7,6,6,6,6,5,6,6,6,5,5,6,5,6,6,6,4,6,4,7,4,6,7,7,4,4,6,5,6,5,6,6,6,5,4,5,5,7,6,5,6,D,Engenharia Ambiental,A,A
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,E,Engenharia Ambiental,H,A
5,4,4,3,6,5,6,6,6,6,3,5,5,5,3,3,2,2,1,1,1,1,5,6,6,2,2,4,4,3,4,2,4,4,1,1,1,4,1,6,1,3,C,Engenharia Ambiental,E,A
6,4,6,5,6,5,5,5,6,5,4,5,5,4,6,6,3,4,4,7,6,5,5,7,6,7,7,5,4,3,5,6,5,6,6,5,6,6,4,6,3,6,B,Engenharia Ambiental,H,A
5,5,4,4,4,5,5,5,5,5,5,5,4,4,4,5,5,4,3,3,3,4,4,3,5,2,2,4,4,4,4,4,3,3,4,4,3,2,3,4,4,4,C,Engenharia Ambiental,C,A
6,5,5,5,5,4,4,5,4,4,5,4,4,3,4,5,3,3,3,3,3,4,4,5,5,3,2,5,3,3,4,4,4,4,4,4,5,5,5,5,2,3,D,Engenharia Ambiental,E,A
6,5,6,6,6,6,6,6,5,6,5,4,4,3,3,6,4,4,4,3,6,2,5,5,6,1,8,6,3,5,5,6,6,4,3,3,3,4,8,3,2,3,C,Engenharia Ambiental,A,A
3,2,5,5,5,6,6,6,6,6,5,3,5,5,6,6,4,5,5,5,2,1,5,5,6,6,1,6,5,6,4,6,6,6,6,6,3,5,5,5,5,6,C,Engenharia Ambiental,E,A
6,3,3,4,4,2,3,3,2,3,3,2,2,1,6,6,1,1,1,1,2,2,3,2,3,1,1,6,3,6,6,3,6,4,6,2,2,5,4,3,3,5,E,Engenharia Ambiental,A,A
6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,5,6,6,6,6,6,6,6,6,6,6,6,1,6,6,5,6,6,6,5,6,6,6,3,6,5,5,C,Engenharia Ambiental,H,A
4,3,4,3,4,5,5,5,4,5,4,7,5,7,6,6,4,3,5,7,3,4,4,7,7,2,2,8,5,6,5,7,4,5,5,3,2,3,3,4,3,3,E,Engenharia Ambiental,H,A
5,4,3,5,4,4,5,5,4,4,4,3,4,2,5,6,5,5,3,3,3,2,4,8,8,3,3,5,4,6,5,5,5,4,4,4,3,5,2,5,4,5,C,Engenharia Ambiental,A,A
6,5,5,5,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,5,5,5,5,6,6,5,5,5,6,6,6,6,6,6,6,5,5,6,5,6,5,6,D,Engenharia Ambiental,H,A
5,6,5,2,5,6,6,6,6,6,5,5,5,6,6,6,6,6,5,7,4,1,5,7,7,2,1,7,6,5,5,6,6,5,6,5,3,5,4,6,1,5,B,Engenharia Ambiental,E,A
6,4,5,4,5,6,6,6,6,5,3,5,4,1,2,6,2,2,3,3,4,3,5,6,6,3,2,4,5,4,4,5,5,5,3,2,3,2,3,5,1,2,C,Engenharia Ambiental,G,A
6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,5,5,6,7,6,7,7,6,6,6,6,6,6,6,6,4,5,5,6,6,5,5,B,Engenharia Ambiental,H,A
6,7,3,3,5,6,6,6,6,6,5,6,4,4,4,5,4,5,4,1,3,1,4,7,7,3,3,4,6,5,4,4,4,5,5,2,3,5,4,5,3,3,B,Engenharia Ambiental,A,A
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,3,6,7,7,6,6,6,6,6,6,6,6,6,4,4,4,4,6,5,3,4,E,Engenharia Ambiental,H,A
5,1,3,4,3,5,5,5,5,5,4,5,5,5,3,4,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,D,Engenharia Ambiental,E,A
6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,7,2,3,6,4,7,7,7,4,5,4,4,6,3,3,5,4,4,6,2,4,2,1,E,Engenharia Ambiental,E,A
4,5,4,4,6,6,6,6,6,5,4,4,5,4,5,6,6,6,6,4,5,2,3,7,5,7,7,4,5,4,4,6,6,5,6,2,2,4,4,5,2,5,C,Engenharia Ambiental,A,A
4,4,2,3,5,1,5,5,2,3,4,4,5,4,5,5,4,2,2,1,1,1,4,7,7,1,1,2,2,5,5,6,5,5,6,5,5,5,7,3,1,4,B,Engenharia Ambiental,A,A
5,3,3,3,4,4,4,5,5,5,5,4,4,3,4,5,4,4,4,3,2,2,3,8,8,3,3,4,5,5,4,5,5,5,5,5,4,5,7,7,1,1,C,Engenharia Ambiental,E,A
5,5,6,3,4,4,6,6,6,6,5,4,4,3,3,6,2,2,4,7,3,2,4,7,7,2,1,3,4,6,5,4,5,4,5,3,3,5,1,3,1,3,C,Engenharia Ambiental,H,A
5,6,4,6,5,6,5,5,6,4,4,4,4,4,6,5,6,5,6,7,4,3,5,7,7,3,7,6,5,6,5,6,6,6,5,4,4,5,7,5,3,5,B,Engenharia Ambiental,B,A
5,5,5,4,4,4,5,5,4,4,5,5,5,4,5,6,5,5,5,4,4,4,5,7,7,7,7,6,6,6,5,5,5,5,5,5,5,5,7,5,3,5,E,Engenharia Ambiental,A,A
6,6,4,5,5,4,4,5,5,5,5,4,4,4,6,6,6,6,5,3,3,1,5,5,5,3,5,5,5,5,5,6,6,6,6,3,3,6,4,4,4,6,C,Engenharia Ambiental,B,A
6,6,6,6,5,6,3,4,4,5,6,5,3,3,4,5,2,3,2,7,2,1,5,5,5,2,2,7,3,5,4,4,5,6,5,2,2,5,7,7,8,5,D,Engenharia Ambiental,G,A
5,4,5,4,6,6,6,6,6,6,6,6,6,6,6,6,4,6,4,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,6,4,5,4,6,6,6,C,Engenharia Ambiental,H,A
5,4,3,3,3,4,6,5,5,5,3,4,5,4,6,4,4,4,4,4,3,2,4,3,5,2,2,5,4,4,4,5,5,5,4,4,3,5,5,5,3,5,B,Engenharia Ambiental,C,A
6,3,5,5,6,4,6,6,5,6,3,2,5,3,6,4,5,4,4,3,4,3,3,5,6,8,8,4,5,4,4,5,4,3,3,3,4,2,8,4,1,4,B,Engenharia Ambiental,H,A
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Engenharia Ambiental,NA,NA
3,3,3,2,5,3,5,5,3,3,1,3,4,1,1,4,3,3,3,3,4,4,4,4,4,4,1,3,3,2,1,2,2,2,3,3,4,1,1,1,2,1,B,Engenharia Ambiental,A,A
5,5,6,2,2,6,6,6,6,6,2,2,4,3,2,6,6,6,6,6,6,2,6,6,6,2,3,6,6,2,3,6,6,6,6,6,4,3,3,6,1,6,B,Engenharia de Alimentos,A,A
5,3,3,6,8,6,4,2,5,4,3,2,1,1,1,5,1,7,4,3,3,1,3,7,3,1,1,1,3,2,3,1,2,6,3,1,1,1,1,1,1,6,B,Engenharia de Alimentos,G,A
6,5,5,4,8,6,5,8,4,4,6,6,6,7,5,6,6,6,6,7,3,1,6,8,8,7,7,4,5,6,5,6,7,6,6,6,3,4,8,8,8,6,D,Engenharia de Alimentos,G,A
1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,B,Engenharia de Alimentos,C,A
6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,6,5,5,5,2,4,4,6,4,6,4,4,5,6,5,6,6,5,6,4,4,4,5,1,6,1,4,D,Engenharia de Alimentos,A,A
5,4,5,3,5,6,6,3,4,4,5,5,5,5,6,6,6,6,6,2,4,1,6,6,6,6,6,6,6,5,6,5,6,4,5,4,6,4,1,4,2,6,C,Engenharia de Alimentos,H,A
4,6,5,6,6,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,5,4,5,7,7,6,6,6,5,6,6,6,6,6,6,5,4,5,5,5,5,6,D,Engenharia de Alimentos,H,A
5,2,5,6,6,6,6,6,6,6,2,5,2,3,1,4,3,7,4,2,4,2,2,7,7,1,1,6,4,3,3,6,1,4,3,1,1,1,1,3,1,6,C,Engenharia de Alimentos,G,A
4,3,2,3,8,8,4,5,4,3,3,2,2,3,1,4,3,3,3,7,8,8,3,7,6,1,1,2,2,4,3,8,7,4,4,3,3,3,7,7,2,8,B,Engenharia de Alimentos,B,A
6,3,6,6,6,5,6,5,6,6,6,3,5,2,1,6,4,1,3,1,4,1,6,7,6,1,1,6,6,4,6,6,4,6,6,2,3,3,1,6,1,3,D,Engenharia de Alimentos,G,A
6,6,6,5,6,4,6,6,6,6,6,6,5,3,6,6,5,5,4,7,5,4,6,8,8,1,1,3,4,6,5,6,5,5,6,5,5,5,4,6,5,5,C,Engenharia de Alimentos,E,A
3,2,3,3,3,2,2,2,2,2,2,2,2,2,1,3,2,2,1,1,2,1,2,7,7,1,1,7,2,2,3,3,4,2,3,1,2,3,2,1,1,3,B,Engenharia de Alimentos,H,A
6,6,6,6,6,6,6,6,6,6,5,5,6,4,5,6,6,6,6,7,6,5,6,6,6,4,4,7,6,5,5,6,6,6,5,4,4,5,6,6,5,4,C,Engenharia de Alimentos,H,A
5,5,4,5,4,6,6,4,6,5,5,4,4,5,4,6,6,4,4,4,4,4,5,7,5,3,1,2,4,6,5,6,6,6,5,4,4,5,1,5,2,5,D,Engenharia de Alimentos,A,A
6,6,5,5,6,6,6,6,6,6,6,6,6,5,6,6,6,6,4,7,4,4,6,6,6,7,7,4,6,6,6,6,6,6,6,5,6,6,8,6,8,5,D,Engenharia de Alimentos,H,A
5,4,6,6,6,6,6,6,6,4,5,5,4,4,6,6,6,1,5,5,5,5,5,5,6,5,5,5,5,5,6,5,5,6,3,3,3,4,4,5,4,3,C,Engenharia de Alimentos,E,A
3,2,2,1,2,7,7,2,8,8,2,2,4,1,2,2,7,7,1,8,7,1,1,1,4,1,7,7,6,6,5,5,4,6,6,1,2,3,7,8,7,3,C,Engenharia de Alimentos,H,A
4,5,5,5,5,5,5,5,5,5,5,5,5,4,2,5,4,4,5,4,5,4,5,5,5,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,E,Engenharia de Alimentos,C,A
4,1,1,3,6,6,6,6,6,6,5,4,3,3,4,6,6,6,6,4,2,2,5,5,5,1,1,4,8,6,5,5,7,6,5,5,5,4,4,7,6,6,B,Engenharia de Alimentos,G,A
5,5,4,5,5,6,5,5,6,6,4,4,4,5,5,6,6,6,5,3,4,5,5,7,7,3,3,5,5,3,4,5,5,6,6,5,5,5,3,5,3,3,C,Engenharia de Alimentos,A,A
